"metric_id","location_id","timestamp","people_count","dwell_time_avg","vehicle_count","congestion_level","data_quality_flag","created_at"
3851,241,2024-09-22 16:35:00.000 +0300,128,19.5,62,high,0,2026-01-19 16:03:52.576 +0200
3852,241,2024-09-22 16:40:00.000 +0300,130,19.7,63,high,0,2026-01-19 16:03:52.576 +0200
3853,241,2024-09-22 16:45:00.000 +0300,132,19.9,64,high,0,2026-01-19 16:03:52.576 +0200
3854,241,2024-09-22 16:00:00.000 +0300,122,19.4,59,high,0,2026-01-19 16:03:52.576 +0200
3855,241,2024-09-22 16:05:00.000 +0300,124,19.6,60,high,0,2026-01-19 16:03:52.576 +0200
3856,241,2024-09-22 16:10:00.000 +0300,126,19.8,61,high,0,2026-01-19 16:03:52.576 +0200
3857,242,2024-09-22 16:15:00.000 +0300,128,20.0,62,high,0,2026-01-19 16:03:52.576 +0200
3858,242,2024-09-22 16:20:00.000 +0300,130,20.2,63,high,0,2026-01-19 16:03:52.576 +0200
3859,242,2024-09-22 16:25:00.000 +0300,132,20.4,64,high,0,2026-01-19 16:03:52.576 +0200
3860,242,2024-09-22 16:30:00.000 +0300,134,20.6,65,high,0,2026-01-19 16:03:52.576 +0200
3861,242,2024-09-22 16:35:00.000 +0300,136,20.8,66,high,0,2026-01-19 16:03:52.576 +0200
3862,242,2024-09-22 16:40:00.000 +0300,138,21.0,67,high,0,2026-01-19 16:03:52.576 +0200
3863,242,2024-09-22 16:45:00.000 +0300,140,21.2,68,high,0,2026-01-19 16:03:52.576 +0200
3864,242,2024-09-22 16:00:00.000 +0300,106,17.0,52,medium,0,2026-01-19 16:03:52.576 +0200
3865,242,2024-09-22 16:05:00.000 +0300,108,17.2,53,medium,0,2026-01-19 16:03:52.576 +0200
3866,242,2024-09-22 16:10:00.000 +0300,110,17.4,54,high,0,2026-01-19 16:03:52.576 +0200
3867,242,2024-09-22 16:15:00.000 +0300,112,17.6,55,high,0,2026-01-19 16:03:52.576 +0200
3868,242,2024-09-22 16:20:00.000 +0300,114,17.8,56,high,0,2026-01-19 16:03:52.576 +0200
3869,242,2024-09-22 16:25:00.000 +0300,116,18.0,57,high,0,2026-01-19 16:03:52.576 +0200
3870,242,2024-09-22 16:30:00.000 +0300,118,18.2,58,high,0,2026-01-19 16:03:52.576 +0200
3871,242,2024-09-22 16:35:00.000 +0300,120,18.4,59,high,0,2026-01-19 16:03:52.576 +0200
3872,242,2024-09-22 16:40:00.000 +0300,122,18.6,60,high,0,2026-01-19 16:03:52.576 +0200
3873,243,2024-09-22 16:45:00.000 +0300,124,18.8,61,high,0,2026-01-19 16:03:52.576 +0200
3874,243,2024-09-22 16:00:00.000 +0300,146,22.5,70,high,0,2026-01-19 16:03:52.576 +0200
3875,243,2024-09-22 16:05:00.000 +0300,148,22.7,71,high,0,2026-01-19 16:03:52.576 +0200
3876,243,2024-09-22 16:10:00.000 +0300,150,22.9,72,high,0,2026-01-19 16:03:52.576 +0200
3877,243,2024-09-22 16:15:00.000 +0300,152,23.1,73,high,0,2026-01-19 16:03:52.576 +0200
3878,243,2024-09-22 16:20:00.000 +0300,154,23.3,74,high,0,2026-01-19 16:03:52.576 +0200
3879,243,2024-09-22 16:25:00.000 +0300,156,23.5,75,high,0,2026-01-19 16:03:52.576 +0200
3880,243,2024-09-22 16:30:00.000 +0300,158,23.7,76,high,0,2026-01-19 16:03:52.576 +0200
3881,243,2024-09-22 16:35:00.000 +0300,160,23.9,77,high,0,2026-01-19 16:03:52.576 +0200
3882,243,2024-09-22 16:40:00.000 +0300,162,24.1,78,high,0,2026-01-19 16:03:52.576 +0200
3883,243,2024-09-22 16:45:00.000 +0300,164,24.3,79,high,0,2026-01-19 16:03:52.576 +0200
3884,243,2024-09-22 16:00:00.000 +0300,110,17.6,54,medium,0,2026-01-19 16:03:52.576 +0200
3885,243,2024-09-22 16:05:00.000 +0300,112,17.8,55,medium,0,2026-01-19 16:03:52.576 +0200
3886,243,2024-09-22 16:10:00.000 +0300,114,18.0,56,high,0,2026-01-19 16:03:52.576 +0200
3887,243,2024-09-22 16:15:00.000 +0300,116,18.2,57,high,0,2026-01-19 16:03:52.576 +0200
3888,243,2024-09-22 16:20:00.000 +0300,118,18.4,58,high,0,2026-01-19 16:03:52.576 +0200
3889,244,2024-09-22 16:25:00.000 +0300,120,18.6,59,high,0,2026-01-19 16:03:52.576 +0200
3890,244,2024-09-22 16:30:00.000 +0300,122,18.8,60,high,0,2026-01-19 16:03:52.576 +0200
3891,244,2024-09-22 16:35:00.000 +0300,124,19.0,61,high,0,2026-01-19 16:03:52.576 +0200
3892,244,2024-09-22 16:40:00.000 +0300,126,19.2,62,high,0,2026-01-19 16:03:52.576 +0200
3893,244,2024-09-22 16:45:00.000 +0300,128,19.4,63,high,0,2026-01-19 16:03:52.576 +0200
3894,244,2024-09-22 16:00:00.000 +0300,134,20.7,65,high,0,2026-01-19 16:03:52.576 +0200
3895,244,2024-09-22 16:05:00.000 +0300,136,20.9,66,high,0,2026-01-19 16:03:52.576 +0200
3896,244,2024-09-22 16:10:00.000 +0300,138,21.1,67,high,0,2026-01-19 16:03:52.576 +0200
3897,244,2024-09-22 16:15:00.000 +0300,140,21.3,68,high,0,2026-01-19 16:03:52.576 +0200
3898,244,2024-09-22 16:20:00.000 +0300,142,21.5,69,high,0,2026-01-19 16:03:52.576 +0200
3899,244,2024-09-22 16:25:00.000 +0300,144,21.7,70,high,0,2026-01-19 16:03:52.576 +0200
3900,244,2024-09-22 16:30:00.000 +0300,146,21.9,71,high,0,2026-01-19 16:03:52.576 +0200
3901,244,2024-09-22 16:35:00.000 +0300,148,22.1,72,high,0,2026-01-19 16:03:52.576 +0200
3902,244,2024-09-22 16:40:00.000 +0300,150,22.3,73,high,0,2026-01-19 16:03:52.576 +0200
3903,244,2024-09-22 16:45:00.000 +0300,152,22.5,74,high,0,2026-01-19 16:03:52.576 +0200
3904,244,2024-09-22 16:00:00.000 +0300,104,16.6,51,medium,0,2026-01-19 16:03:52.576 +0200
3905,245,2024-09-22 16:05:00.000 +0300,106,16.8,52,medium,0,2026-01-19 16:03:52.576 +0200
3906,245,2024-09-22 16:10:00.000 +0300,108,17.0,53,high,0,2026-01-19 16:03:52.576 +0200
3907,245,2024-09-22 16:15:00.000 +0300,110,17.2,54,high,0,2026-01-19 16:03:52.576 +0200
3908,245,2024-09-22 16:20:00.000 +0300,112,17.4,55,high,0,2026-01-19 16:03:52.576 +0200
3909,245,2024-09-22 16:25:00.000 +0300,114,17.6,56,high,0,2026-01-19 16:03:52.576 +0200
3910,245,2024-09-22 16:30:00.000 +0300,116,17.8,57,high,0,2026-01-19 16:03:52.576 +0200
3911,245,2024-09-22 16:35:00.000 +0300,118,18.0,58,high,0,2026-01-19 16:03:52.576 +0200
3912,245,2024-09-22 16:40:00.000 +0300,120,18.2,59,high,0,2026-01-19 16:03:52.576 +0200
3913,245,2024-09-22 16:45:00.000 +0300,122,18.4,60,high,0,2026-01-19 16:03:52.576 +0200
3914,245,2024-09-22 16:00:00.000 +0300,140,21.9,68,high,0,2026-01-19 16:03:52.576 +0200
3915,245,2024-09-22 16:05:00.000 +0300,142,22.1,69,high,0,2026-01-19 16:03:52.576 +0200
3916,245,2024-09-22 16:10:00.000 +0300,144,22.3,70,high,0,2026-01-19 16:03:52.576 +0200
3917,245,2024-09-22 16:15:00.000 +0300,146,22.5,71,high,0,2026-01-19 16:03:52.576 +0200
3918,245,2024-09-22 16:20:00.000 +0300,148,22.7,72,high,0,2026-01-19 16:03:52.576 +0200
3919,245,2024-09-22 16:25:00.000 +0300,150,22.9,73,high,0,2026-01-19 16:03:52.576 +0200
3920,245,2024-09-22 16:30:00.000 +0300,152,23.1,74,high,0,2026-01-19 16:03:52.576 +0200
3921,246,2024-09-22 16:35:00.000 +0300,154,23.3,75,high,0,2026-01-19 16:03:52.576 +0200
3922,246,2024-09-22 16:40:00.000 +0300,156,23.5,76,high,0,2026-01-19 16:03:52.576 +0200
3923,246,2024-09-22 16:45:00.000 +0300,158,23.7,77,high,0,2026-01-19 16:03:52.576 +0200
3924,246,2024-09-22 16:00:00.000 +0300,108,17.3,53,medium,0,2026-01-19 16:03:52.576 +0200
3925,246,2024-09-22 16:05:00.000 +0300,110,17.5,54,medium,0,2026-01-19 16:03:52.576 +0200
3926,246,2024-09-22 16:10:00.000 +0300,112,17.7,55,high,0,2026-01-19 16:03:52.576 +0200
3927,246,2024-09-22 16:15:00.000 +0300,114,17.9,56,high,0,2026-01-19 16:03:52.576 +0200
3928,246,2024-09-22 16:20:00.000 +0300,116,18.1,57,high,0,2026-01-19 16:03:52.576 +0200
3929,246,2024-09-22 16:25:00.000 +0300,118,18.3,58,high,0,2026-01-19 16:03:52.576 +0200
3930,246,2024-09-22 16:30:00.000 +0300,120,18.5,59,high,0,2026-01-19 16:03:52.576 +0200
3931,246,2024-09-22 16:35:00.000 +0300,122,18.7,60,high,0,2026-01-19 16:03:52.576 +0200
3932,246,2024-09-22 16:40:00.000 +0300,124,18.9,61,high,0,2026-01-19 16:03:52.576 +0200
3933,246,2024-09-22 16:45:00.000 +0300,126,19.1,62,high,0,2026-01-19 16:03:52.576 +0200
3934,246,2024-09-22 17:00:00.000 +0300,132,20.4,64,high,0,2026-01-19 16:03:52.576 +0200
3935,246,2024-09-22 17:05:00.000 +0300,134,20.6,65,high,0,2026-01-19 16:03:52.576 +0200
3936,246,2024-09-22 17:10:00.000 +0300,136,20.8,66,high,0,2026-01-19 16:03:52.576 +0200
3937,247,2024-09-22 17:15:00.000 +0300,138,21.0,67,high,0,2026-01-19 16:03:52.576 +0200
3938,247,2024-09-22 17:20:00.000 +0300,140,21.2,68,high,0,2026-01-19 16:03:52.576 +0200
3939,247,2024-09-22 17:25:00.000 +0300,142,21.4,69,high,0,2026-01-19 16:03:52.576 +0200
3940,247,2024-09-22 17:30:00.000 +0300,144,21.6,70,high,0,2026-01-19 16:03:52.576 +0200
3941,247,2024-09-22 17:35:00.000 +0300,146,21.8,71,high,0,2026-01-19 16:03:52.576 +0200
3942,247,2024-09-22 17:40:00.000 +0300,148,22.0,72,high,0,2026-01-19 16:03:52.576 +0200
3943,247,2024-09-22 17:45:00.000 +0300,150,22.2,73,high,0,2026-01-19 16:03:52.576 +0200
3944,247,2024-09-22 17:00:00.000 +0300,108,17.5,53,medium,0,2026-01-19 16:03:52.576 +0200
3945,247,2024-09-22 17:05:00.000 +0300,110,17.7,54,medium,0,2026-01-19 16:03:52.576 +0200
3946,247,2024-09-22 17:10:00.000 +0300,112,17.9,55,high,0,2026-01-19 16:03:52.576 +0200
3947,247,2024-09-22 17:15:00.000 +0300,114,18.1,56,high,0,2026-01-19 16:03:52.576 +0200
3948,247,2024-09-22 17:20:00.000 +0300,116,18.3,57,high,0,2026-01-19 16:03:52.576 +0200
3949,247,2024-09-22 17:25:00.000 +0300,118,18.5,58,high,0,2026-01-19 16:03:52.576 +0200
3950,247,2024-09-22 17:30:00.000 +0300,120,18.7,59,high,0,2026-01-19 16:03:52.576 +0200
3951,247,2024-09-22 17:35:00.000 +0300,122,18.9,60,high,0,2026-01-19 16:03:52.576 +0200
3952,247,2024-09-22 17:40:00.000 +0300,124,19.1,61,high,0,2026-01-19 16:03:52.576 +0200
3953,248,2024-09-22 17:45:00.000 +0300,126,19.3,62,high,0,2026-01-19 16:03:52.576 +0200
3954,248,2024-09-22 17:00:00.000 +0300,120,18.9,58,high,0,2026-01-19 16:03:52.576 +0200
3955,248,2024-09-22 17:05:00.000 +0300,122,19.1,59,high,0,2026-01-19 16:03:52.576 +0200
3956,248,2024-09-22 17:10:00.000 +0300,124,19.3,60,high,0,2026-01-19 16:03:52.576 +0200
3957,248,2024-09-22 17:15:00.000 +0300,126,19.5,61,high,0,2026-01-19 16:03:52.576 +0200
3958,248,2024-09-22 17:20:00.000 +0300,128,19.7,62,high,0,2026-01-19 16:03:52.576 +0200
3959,248,2024-09-22 17:25:00.000 +0300,130,19.9,63,high,0,2026-01-19 16:03:52.576 +0200
3960,248,2024-09-22 17:30:00.000 +0300,132,20.1,64,high,0,2026-01-19 16:03:52.576 +0200
3961,248,2024-09-22 17:35:00.000 +0300,134,20.3,65,high,0,2026-01-19 16:03:52.576 +0200
3962,248,2024-09-22 17:40:00.000 +0300,136,20.5,66,high,0,2026-01-19 16:03:52.576 +0200
3963,248,2024-09-22 17:45:00.000 +0300,138,20.7,67,high,0,2026-01-19 16:03:52.576 +0200
3964,248,2024-09-22 17:00:00.000 +0300,102,16.8,50,medium,0,2026-01-19 16:03:52.576 +0200
3965,248,2024-09-22 17:05:00.000 +0300,104,17.0,51,medium,0,2026-01-19 16:03:52.576 +0200
3966,248,2024-09-22 17:10:00.000 +0300,106,17.2,52,high,0,2026-01-19 16:03:52.576 +0200
3967,248,2024-09-22 17:15:00.000 +0300,108,17.4,53,high,0,2026-01-19 16:03:52.576 +0200
3968,248,2024-09-22 17:20:00.000 +0300,110,17.6,54,high,0,2026-01-19 16:03:52.576 +0200
3969,249,2024-09-22 17:25:00.000 +0300,112,17.8,55,high,0,2026-01-19 16:03:52.576 +0200
3970,249,2024-09-22 17:30:00.000 +0300,114,18.0,56,high,0,2026-01-19 16:03:52.576 +0200
3971,249,2024-09-22 17:35:00.000 +0300,116,18.2,57,high,0,2026-01-19 16:03:52.576 +0200
3972,249,2024-09-22 17:40:00.000 +0300,118,18.4,58,high,0,2026-01-19 16:03:52.576 +0200
3973,249,2024-09-22 17:45:00.000 +0300,120,18.6,59,high,0,2026-01-19 16:03:52.576 +0200
3974,249,2024-09-22 17:00:00.000 +0300,140,21.9,68,high,0,2026-01-19 16:03:52.576 +0200
3975,249,2024-09-22 17:05:00.000 +0300,142,22.1,69,high,0,2026-01-19 16:03:52.576 +0200
3976,249,2024-09-22 17:10:00.000 +0300,144,22.3,70,high,0,2026-01-19 16:03:52.576 +0200
3977,249,2024-09-22 17:15:00.000 +0300,146,22.5,71,high,0,2026-01-19 16:03:52.576 +0200
3978,249,2024-09-22 17:20:00.000 +0300,148,22.7,72,high,0,2026-01-19 16:03:52.576 +0200
3979,249,2024-09-22 17:25:00.000 +0300,150,22.9,73,high,0,2026-01-19 16:03:52.576 +0200
3980,249,2024-09-22 17:30:00.000 +0300,152,23.1,74,high,0,2026-01-19 16:03:52.576 +0200
3981,249,2024-09-22 17:35:00.000 +0300,154,23.3,75,high,0,2026-01-19 16:03:52.576 +0200
3982,249,2024-09-22 17:40:00.000 +0300,156,23.5,76,high,0,2026-01-19 16:03:52.576 +0200
3983,249,2024-09-22 17:45:00.000 +0300,158,23.7,77,high,0,2026-01-19 16:03:52.576 +0200
3984,249,2024-09-22 17:00:00.000 +0300,106,17.2,52,medium,0,2026-01-19 16:03:52.576 +0200
3985,250,2024-09-22 17:05:00.000 +0300,108,17.4,53,medium,0,2026-01-19 16:03:52.576 +0200
3986,250,2024-09-22 17:10:00.000 +0300,110,17.6,54,high,0,2026-01-19 16:03:52.576 +0200
3987,250,2024-09-22 17:15:00.000 +0300,112,17.8,55,high,0,2026-01-19 16:03:52.576 +0200
3988,250,2024-09-22 17:20:00.000 +0300,114,18.0,56,high,0,2026-01-19 16:03:52.576 +0200
3989,250,2024-09-22 17:25:00.000 +0300,116,18.2,57,high,0,2026-01-19 16:03:52.576 +0200
3990,250,2024-09-22 17:30:00.000 +0300,118,18.4,58,high,0,2026-01-19 16:03:52.576 +0200
3991,250,2024-09-22 17:35:00.000 +0300,120,18.6,59,high,0,2026-01-19 16:03:52.576 +0200
3992,250,2024-09-22 17:40:00.000 +0300,122,18.8,60,high,0,2026-01-19 16:03:52.576 +0200
3993,250,2024-09-22 17:45:00.000 +0300,124,19.0,61,high,0,2026-01-19 16:03:52.576 +0200
3994,250,2024-09-22 17:00:00.000 +0300,130,20.3,63,high,0,2026-01-19 16:03:52.576 +0200
3995,250,2024-09-22 17:05:00.000 +0300,132,20.5,64,high,0,2026-01-19 16:03:52.576 +0200
3996,250,2024-09-22 17:10:00.000 +0300,134,20.7,65,high,0,2026-01-19 16:03:52.576 +0200
3997,250,2024-09-22 17:15:00.000 +0300,136,20.9,66,high,0,2026-01-19 16:03:52.576 +0200
3998,250,2024-09-22 17:20:00.000 +0300,138,21.1,67,high,0,2026-01-19 16:03:52.576 +0200
3999,250,2024-09-22 17:25:00.000 +0300,140,21.3,68,high,0,2026-01-19 16:03:52.576 +0200
4000,250,2024-09-22 17:30:00.000 +0300,142,21.5,69,high,0,2026-01-19 16:03:52.576 +0200
4001,251,2024-09-22 17:35:00.000 +0300,144,21.7,70,high,0,2026-01-19 16:03:52.576 +0200
4002,251,2024-09-22 17:40:00.000 +0300,146,21.9,71,high,0,2026-01-19 16:03:52.576 +0200
4003,251,2024-09-22 17:45:00.000 +0300,148,22.1,72,high,0,2026-01-19 16:03:52.576 +0200
4004,251,2024-09-22 17:00:00.000 +0300,100,16.5,49,medium,0,2026-01-19 16:03:52.576 +0200
4005,251,2024-09-22 17:05:00.000 +0300,102,16.7,50,medium,0,2026-01-19 16:03:52.576 +0200
4006,251,2024-09-22 17:10:00.000 +0300,104,16.9,51,high,0,2026-01-19 16:03:52.576 +0200
4007,251,2024-09-22 17:15:00.000 +0300,106,17.1,52,high,0,2026-01-19 16:03:52.576 +0200
4008,251,2024-09-22 17:20:00.000 +0300,108,17.3,53,high,0,2026-01-19 16:03:52.576 +0200
4009,251,2024-09-22 17:25:00.000 +0300,110,17.5,54,high,0,2026-01-19 16:03:52.576 +0200
4010,251,2024-09-22 17:30:00.000 +0300,112,17.7,55,high,0,2026-01-19 16:03:52.576 +0200
4011,251,2024-09-22 17:35:00.000 +0300,114,17.9,56,high,0,2026-01-19 16:03:52.576 +0200
4012,251,2024-09-22 17:40:00.000 +0300,116,18.1,57,high,0,2026-01-19 16:03:52.576 +0200
4013,251,2024-09-22 17:45:00.000 +0300,118,18.3,58,high,0,2026-01-19 16:03:52.576 +0200
4014,251,2024-09-22 17:00:00.000 +0300,136,21.0,66,high,0,2026-01-19 16:03:52.576 +0200
4015,251,2024-09-22 17:05:00.000 +0300,138,21.2,67,high,0,2026-01-19 16:03:52.576 +0200
4016,251,2024-09-22 17:10:00.000 +0300,140,21.4,68,high,0,2026-01-19 16:03:52.576 +0200
4017,252,2024-09-22 17:15:00.000 +0300,142,21.6,69,high,0,2026-01-19 16:03:52.576 +0200
4018,252,2024-09-22 17:20:00.000 +0300,144,21.8,70,high,0,2026-01-19 16:03:52.576 +0200
4019,252,2024-09-22 17:25:00.000 +0300,146,22.0,71,high,0,2026-01-19 16:03:52.576 +0200
4020,252,2024-09-22 17:30:00.000 +0300,148,22.2,72,high,0,2026-01-19 16:03:52.576 +0200
4021,252,2024-09-22 17:35:00.000 +0300,150,22.4,73,high,0,2026-01-19 16:03:52.576 +0200
4022,252,2024-09-22 17:40:00.000 +0300,152,22.6,74,high,0,2026-01-19 16:03:52.576 +0200
4023,252,2024-09-22 17:45:00.000 +0300,154,22.8,75,high,0,2026-01-19 16:03:52.576 +0200
4024,252,2024-09-22 17:00:00.000 +0300,104,16.9,51,medium,0,2026-01-19 16:03:52.576 +0200
4025,252,2024-09-22 17:05:00.000 +0300,106,17.1,52,medium,0,2026-01-19 16:03:52.576 +0200
4026,252,2024-09-22 17:10:00.000 +0300,108,17.3,53,high,0,2026-01-19 16:03:52.576 +0200
4027,252,2024-09-22 17:15:00.000 +0300,110,17.5,54,high,0,2026-01-19 16:03:52.576 +0200
4028,252,2024-09-22 17:20:00.000 +0300,112,17.7,55,high,0,2026-01-19 16:03:52.576 +0200
4029,252,2024-09-22 17:25:00.000 +0300,114,17.9,56,high,0,2026-01-19 16:03:52.576 +0200
4030,252,2024-09-22 17:30:00.000 +0300,116,18.1,57,high,0,2026-01-19 16:03:52.576 +0200
4031,252,2024-09-22 17:35:00.000 +0300,118,18.3,58,high,0,2026-01-19 16:03:52.576 +0200
4032,252,2024-09-22 17:40:00.000 +0300,120,18.5,59,high,0,2026-01-19 16:03:52.576 +0200
4033,253,2024-09-22 17:45:00.000 +0300,122,18.7,60,high,0,2026-01-19 16:03:52.576 +0200
4034,253,2024-09-22 18:00:00.000 +0300,126,19.6,61,high,0,2026-01-19 16:03:52.576 +0200
4035,253,2024-09-22 18:05:00.000 +0300,128,19.8,62,high,0,2026-01-19 16:03:52.576 +0200
4036,253,2024-09-22 18:10:00.000 +0300,130,20.0,63,high,0,2026-01-19 16:03:52.576 +0200
4037,253,2024-09-22 18:15:00.000 +0300,132,20.2,64,high,0,2026-01-19 16:03:52.576 +0200
4038,253,2024-09-22 18:20:00.000 +0300,134,20.4,65,high,0,2026-01-19 16:03:52.576 +0200
4039,253,2024-09-22 18:25:00.000 +0300,136,20.6,66,high,0,2026-01-19 16:03:52.576 +0200
4040,253,2024-09-22 18:30:00.000 +0300,138,20.8,67,high,0,2026-01-19 16:03:52.576 +0200
4041,253,2024-09-22 18:35:00.000 +0300,140,21.0,68,high,0,2026-01-19 16:03:52.576 +0200
4042,253,2024-09-22 18:40:00.000 +0300,142,21.2,69,high,0,2026-01-19 16:03:52.576 +0200
4043,253,2024-09-22 18:45:00.000 +0300,144,21.4,70,high,0,2026-01-19 16:03:52.576 +0200
4044,253,2024-09-22 18:00:00.000 +0300,104,17.1,51,medium,0,2026-01-19 16:03:52.576 +0200
4045,253,2024-09-22 18:05:00.000 +0300,106,17.3,52,medium,0,2026-01-19 16:03:52.576 +0200
4046,253,2024-09-22 18:10:00.000 +0300,108,17.5,53,high,0,2026-01-19 16:03:52.576 +0200
4047,253,2024-09-22 18:15:00.000 +0300,110,17.7,54,high,0,2026-01-19 16:03:52.576 +0200
4048,253,2024-09-22 18:20:00.000 +0300,112,17.9,55,high,0,2026-01-19 16:03:52.576 +0200
4049,254,2024-09-22 18:25:00.000 +0300,114,18.1,56,high,0,2026-01-19 16:03:52.576 +0200
4050,254,2024-09-22 18:30:00.000 +0300,116,18.3,57,high,0,2026-01-19 16:03:52.576 +0200
4051,254,2024-09-22 18:35:00.000 +0300,118,18.5,58,high,0,2026-01-19 16:03:52.576 +0200
4052,254,2024-09-22 18:40:00.000 +0300,120,18.7,59,high,0,2026-01-19 16:03:52.576 +0200
4053,254,2024-09-22 18:45:00.000 +0300,122,18.9,60,high,0,2026-01-19 16:03:52.576 +0200
4054,254,2024-09-22 18:00:00.000 +0300,118,18.7,57,high,0,2026-01-19 16:03:52.576 +0200
4055,254,2024-09-22 18:05:00.000 +0300,120,18.9,58,high,0,2026-01-19 16:03:52.576 +0200
4056,254,2024-09-22 18:10:00.000 +0300,122,19.1,59,high,0,2026-01-19 16:03:52.576 +0200
4057,254,2024-09-22 18:15:00.000 +0300,124,19.3,60,high,0,2026-01-19 16:03:52.576 +0200
4058,254,2024-09-22 18:20:00.000 +0300,126,19.5,61,high,0,2026-01-19 16:03:52.576 +0200
4059,254,2024-09-22 18:25:00.000 +0300,128,19.7,62,high,0,2026-01-19 16:03:52.576 +0200
4060,254,2024-09-22 18:30:00.000 +0300,130,19.9,63,high,0,2026-01-19 16:03:52.576 +0200
4061,254,2024-09-22 18:35:00.000 +0300,132,20.1,64,high,0,2026-01-19 16:03:52.576 +0200
4062,254,2024-09-22 18:40:00.000 +0300,134,20.3,65,high,0,2026-01-19 16:03:52.576 +0200
4063,254,2024-09-22 18:45:00.000 +0300,136,20.5,66,high,0,2026-01-19 16:03:52.576 +0200
4064,254,2024-09-22 18:00:00.000 +0300,96,16.3,48,medium,0,2026-01-19 16:03:52.576 +0200
4065,255,2024-09-22 18:05:00.000 +0300,98,16.5,49,medium,0,2026-01-19 16:03:52.576 +0200
4066,255,2024-09-22 18:10:00.000 +0300,100,16.7,50,high,0,2026-01-19 16:03:52.576 +0200
4067,255,2024-09-22 18:15:00.000 +0300,102,16.9,51,high,0,2026-01-19 16:03:52.576 +0200
4068,255,2024-09-22 18:20:00.000 +0300,104,17.1,52,high,0,2026-01-19 16:03:52.576 +0200
4069,255,2024-09-22 18:25:00.000 +0300,106,17.3,53,high,0,2026-01-19 16:03:52.576 +0200
4070,255,2024-09-22 18:30:00.000 +0300,108,17.5,54,high,0,2026-01-19 16:03:52.576 +0200
4071,255,2024-09-22 18:35:00.000 +0300,110,17.7,55,high,0,2026-01-19 16:03:52.576 +0200
4072,255,2024-09-22 18:40:00.000 +0300,112,17.9,56,high,0,2026-01-19 16:03:52.576 +0200
4073,255,2024-09-22 18:45:00.000 +0300,114,18.1,57,high,0,2026-01-19 16:03:52.576 +0200
4074,255,2024-09-22 18:00:00.000 +0300,134,21.0,66,high,0,2026-01-19 16:03:52.576 +0200
4075,255,2024-09-22 18:05:00.000 +0300,136,21.2,67,high,0,2026-01-19 16:03:52.576 +0200
4076,255,2024-09-22 18:10:00.000 +0300,138,21.4,68,high,0,2026-01-19 16:03:52.576 +0200
4077,255,2024-09-22 18:15:00.000 +0300,140,21.6,69,high,0,2026-01-19 16:03:52.576 +0200
4078,255,2024-09-22 18:20:00.000 +0300,142,21.8,70,high,0,2026-01-19 16:03:52.576 +0200
4079,255,2024-09-22 18:25:00.000 +0300,144,22.0,71,high,0,2026-01-19 16:03:52.576 +0200
4080,255,2024-09-22 18:30:00.000 +0300,146,22.2,72,high,0,2026-01-19 16:03:52.576 +0200
4081,256,2024-09-22 18:35:00.000 +0300,148,22.4,73,high,0,2026-01-19 16:03:52.576 +0200
4082,256,2024-09-22 18:40:00.000 +0300,150,22.6,74,high,0,2026-01-19 16:03:52.576 +0200
4083,256,2024-09-22 18:45:00.000 +0300,152,22.8,75,high,0,2026-01-19 16:03:52.576 +0200
4084,256,2024-09-22 18:00:00.000 +0300,100,16.8,50,medium,0,2026-01-19 16:03:52.576 +0200
4085,256,2024-09-22 18:05:00.000 +0300,102,17.0,51,medium,0,2026-01-19 16:03:52.576 +0200
4086,256,2024-09-22 18:10:00.000 +0300,104,17.2,52,high,0,2026-01-19 16:03:52.576 +0200
4087,256,2024-09-22 18:15:00.000 +0300,106,17.4,53,high,0,2026-01-19 16:03:52.576 +0200
4088,256,2024-09-22 18:20:00.000 +0300,108,17.6,54,high,0,2026-01-19 16:03:52.576 +0200
4089,256,2024-09-22 18:25:00.000 +0300,110,17.8,55,high,0,2026-01-19 16:03:52.576 +0200
4090,256,2024-09-22 18:30:00.000 +0300,112,18.0,56,high,0,2026-01-19 16:03:52.576 +0200
4091,256,2024-09-22 18:35:00.000 +0300,114,18.2,57,high,0,2026-01-19 16:03:52.576 +0200
4092,256,2024-09-22 18:40:00.000 +0300,116,18.4,58,high,0,2026-01-19 16:03:52.576 +0200
4093,256,2024-09-22 18:45:00.000 +0300,118,18.6,59,high,0,2026-01-19 16:03:52.576 +0200
4094,256,2024-09-22 18:00:00.000 +0300,128,20.1,63,high,0,2026-01-19 16:03:52.576 +0200
4095,256,2024-09-22 18:05:00.000 +0300,130,20.3,64,high,0,2026-01-19 16:03:52.576 +0200
4096,256,2024-09-22 18:10:00.000 +0300,132,20.5,65,high,0,2026-01-19 16:03:52.576 +0200
4097,257,2024-09-22 18:15:00.000 +0300,134,20.7,66,high,0,2026-01-19 16:03:52.576 +0200
4098,257,2024-09-22 18:20:00.000 +0300,136,20.9,67,high,0,2026-01-19 16:03:52.576 +0200
4099,257,2024-09-22 18:25:00.000 +0300,138,21.1,68,high,0,2026-01-19 16:03:52.576 +0200
4100,257,2024-09-22 18:30:00.000 +0300,140,21.3,69,high,0,2026-01-19 16:03:52.576 +0200
4101,257,2024-09-22 18:35:00.000 +0300,142,21.5,70,high,0,2026-01-19 16:03:52.576 +0200
4102,257,2024-09-22 18:40:00.000 +0300,144,21.7,71,high,0,2026-01-19 16:03:52.576 +0200
4103,257,2024-09-22 18:45:00.000 +0300,146,21.9,72,high,0,2026-01-19 16:03:52.576 +0200
