"business_id","location_id","name","business_type","product_type","owner_experience_years","work_hours_per_day","work_days_per_week","store_area_m2","rent_monthly","staff_cost_monthly","utilities_cost_monthly","opening_date","created_at"
555,225,Qalyub Coffee Corner,cafe,coffee_beverages,12,12,7,95,18000.00,16000.00,3600.00,2019-12-11,2026-01-19 16:03:50.006 +0200
556,226,Ezbet El Nakhl Central Grocery,grocery,food_items,25,14,7,195,17500.00,36000.00,6800.00,2011-01-18,2026-01-19 16:03:50.006 +0200
557,227,Ezbet El Nakhl Grill House,restaurant,grilled_food,28,15,7,180,18000.00,33000.00,7100.00,2010-04-09,2026-01-19 16:03:50.006 +0200
558,228,Ezbet El Nakhl Electronics,retail,electronics,17,11,6,125,20500.00,18500.00,4000.00,2018-07-01,2026-01-19 16:03:50.006 +0200
559,229,Ezbet El Nakhl Repair Services,service,general_repair,22,10,6,95,18000.00,16500.00,3400.00,2016-03-05,2026-01-19 16:03:50.006 +0200
560,230,Ezbet El Nakhl Coffee Stop,cafe,coffee_beverages,13,12,7,100,18500.00,16500.00,3700.00,2019-09-17,2026-01-19 16:03:50.006 +0200
561,236,Bashtil Central Grocery,grocery,food_items,23,14,7,185,17000.00,34000.00,6400.00,2012-02-01,2026-01-19 16:03:50.006 +0200
562,237,Bashtil Grill Station,restaurant,grilled_food,26,15,7,170,17500.00,31000.00,6700.00,2011-06-22,2026-01-19 16:03:50.006 +0200
563,238,Bashtil Electronics Hub,retail,electronics,16,11,6,115,19500.00,17500.00,3800.00,2018-10-05,2026-01-19 16:03:50.006 +0200
564,239,Bashtil Repair Center,service,general_repair,20,10,6,85,17000.00,15500.00,3200.00,2016-07-14,2026-01-19 16:03:50.006 +0200
565,240,Bashtil Coffee Stop,cafe,coffee_beverages,11,12,7,90,17500.00,15500.00,3500.00,2019-04-26,2026-01-19 16:03:50.006 +0200
566,241,Meet Halfa Central Grocery,grocery,food_items,22,14,7,180,16500.00,33000.00,6200.00,2012-03-09,2026-01-19 16:03:50.006 +0200
567,242,Meet Halfa Grill House,restaurant,grilled_food,25,15,7,165,17000.00,30000.00,6500.00,2011-10-01,2026-01-19 16:03:50.006 +0200
568,243,Meet Halfa Electronics,retail,electronics,15,11,6,110,18500.00,17000.00,3700.00,2018-04-12,2026-01-19 16:03:50.006 +0200
569,244,Meet Halfa Repair Hub,service,general_repair,19,10,6,80,16000.00,15000.00,3100.00,2016-12-18,2026-01-19 16:03:50.006 +0200
570,245,Meet Halfa Coffee Corner,cafe,coffee_beverages,10,12,7,85,16500.00,15000.00,3400.00,2019-08-02,2026-01-19 16:03:50.006 +0200
571,221,Qalyub Station Mini Market,grocery,food_items,14,13,7,100,15000.00,16000.00,3200.00,2019-06-01,2026-01-19 16:03:50.006 +0200
572,221,Qalyub Station Snacks,restaurant,snacks,6,12,7,55,14000.00,12000.00,2800.00,2021-09-08,2026-01-19 16:03:50.006 +0200
573,221,Qalyub Station Coffee,cafe,coffee_beverages,5,12,7,50,13500.00,11000.00,2600.00,2022-04-16,2026-01-19 16:03:50.006 +0200
574,221,Qalyub Station Phone Repair,service,mobile_repair,8,10,6,45,13000.00,9500.00,2200.00,2020-01-22,2026-01-19 16:03:50.006 +0200
575,221,Qalyub Station Pharmacy,pharmacy,medicines,12,12,7,60,15000.00,13000.00,3000.00,2018-07-07,2026-01-19 16:03:50.006 +0200
576,226,Ezbet El Nakhl Central Grocery,grocery,food_items,25,14,7,195,17500.00,36000.00,6800.00,2011-01-18,2026-01-19 16:03:50.006 +0200
577,227,Ezbet El Nakhl Fish Grill,restaurant,seafood,26,15,7,155,17000.00,28000.00,6200.00,2012-09-02,2026-01-19 16:03:50.006 +0200
578,228,Ezbet El Nakhl Phone Accessories,retail,mobile_accessories,7,11,6,60,14500.00,10000.00,2300.00,2021-03-19,2026-01-19 16:03:50.006 +0200
579,229,Ezbet El Nakhl Juice Bar,cafe,fresh_juice,6,11,7,55,13500.00,9500.00,2400.00,2021-08-23,2026-01-19 16:03:50.006 +0200
580,230,Ezbet El Nakhl Grocery Express,grocery,food_items,11,13,7,105,15000.00,17000.00,3400.00,2019-11-01,2026-01-19 16:03:50.006 +0200
581,236,Bashtil Roadside Cafe,cafe,coffee_beverages,5,12,7,60,14000.00,11500.00,2700.00,2022-02-14,2026-01-19 16:03:50.006 +0200
582,237,Bashtil Fruits Market,retail,fruits_vegetables,18,13,7,120,15000.00,18000.00,3600.00,2015-04-19,2026-01-19 16:03:50.006 +0200
583,238,Bashtil Meat Shop,retail,meat_products,27,12,7,85,14500.00,19500.00,3800.00,2011-07-03,2026-01-19 16:03:50.006 +0200
584,239,Bashtil Repair Garage,service,auto_repair,22,10,6,130,18500.00,21000.00,4600.00,2013-11-27,2026-01-19 16:03:50.006 +0200
585,240,Bashtil Coffee Lounge,cafe,coffee_beverages,9,12,7,80,16500.00,14500.00,3300.00,2019-05-21,2026-01-19 16:03:50.006 +0200
586,211,Oseem Market Bakery,bakery,bread_pastries,24,13,7,90,14000.00,18000.00,3600.00,2012-12-09,2026-01-19 16:03:50.006 +0200
587,212,Oseem Market Pharmacy,pharmacy,medicines,16,12,7,65,15000.00,13000.00,3000.00,2016-08-01,2026-01-19 16:03:50.006 +0200
588,213,Oseem Phone Shop,retail,mobile_phones,9,11,6,55,13500.00,10000.00,2300.00,2019-03-27,2026-01-19 16:03:50.006 +0200
589,214,Oseem Repair Corner,service,electronics_repair,14,10,6,60,14500.00,11000.00,2600.00,2017-07-15,2026-01-19 16:03:50.006 +0200
590,215,Oseem Coffee Spot,cafe,coffee_beverages,7,12,7,70,15000.00,12000.00,2900.00,2021-10-06,2026-01-19 16:03:50.006 +0200
591,216,Manshiyet El Qanater Public Bakery,bakery,bread_pastries,30,14,7,95,12000.00,19000.00,3600.00,2008-08-22,2026-01-19 16:03:50.006 +0200
592,217,Manshiyet El Qanater Pharmacy,pharmacy,medicines,15,12,7,65,14000.00,13000.00,3000.00,2016-11-09,2026-01-19 16:03:50.006 +0200
593,218,Manshiyet El Qanater Phone Shop,retail,mobile_phones,8,11,6,55,13500.00,10000.00,2300.00,2019-05-14,2026-01-19 16:03:50.006 +0200
594,219,Manshiyet El Qanater Repair Corner,service,electronics_repair,13,10,6,60,14500.00,11000.00,2600.00,2017-09-21,2026-01-19 16:03:50.006 +0200
595,220,Manshiyet El Qanater Coffee Spot,cafe,coffee_beverages,6,12,7,70,15000.00,12000.00,2900.00,2021-12-12,2026-01-19 16:03:50.006 +0200
596,221,Qalyub Market Fruits,retail,fruits_vegetables,21,13,7,130,15500.00,18500.00,3700.00,2014-04-07,2026-01-19 16:03:50.006 +0200
597,222,Qalyub Market Meat,retail,meat_products,28,12,7,90,14500.00,20000.00,3900.00,2011-02-19,2026-01-19 16:03:50.006 +0200
598,223,Qalyub Auto Service,service,auto_repair,23,10,6,140,19000.00,22000.00,4800.00,2013-10-28,2026-01-19 16:03:50.006 +0200
599,224,Qalyub Mini Cafe,cafe,coffee_beverages,6,11,7,55,13500.00,10500.00,2400.00,2020-07-02,2026-01-19 16:03:50.006 +0200
600,225,Qalyub Grocery Express,grocery,food_items,12,14,7,105,15000.00,17000.00,3400.00,2019-01-18,2026-01-19 16:03:50.006 +0200
601,226,Ezbet El Nakhl Auto Parts,retail,auto_parts,18,11,6,95,15000.00,16000.00,3300.00,2016-06-11,2026-01-19 16:03:50.006 +0200
602,227,Ezbet El Nakhl Tyres Shop,retail,auto_parts,20,11,6,100,15500.00,16500.00,3400.00,2015-08-24,2026-01-19 16:03:50.006 +0200
603,228,Ezbet El Nakhl Garage,service,auto_repair,24,10,6,150,19500.00,23000.00,5200.00,2012-05-17,2026-01-19 16:03:50.006 +0200
604,229,Ezbet El Nakhl Fuel Snacks,restaurant,snacks,5,12,7,45,12000.00,9000.00,2300.00,2022-03-05,2026-01-19 16:03:50.006 +0200
605,230,Ezbet El Nakhl Coffee Kiosk,cafe,coffee_beverages,4,11,7,40,11000.00,8500.00,2000.00,2023-01-11,2026-01-19 16:03:50.006 +0200
606,236,Bashtil Station Grocery,grocery,food_items,14,13,7,110,14500.00,16000.00,3200.00,2019-09-19,2026-01-19 16:03:50.006 +0200
607,237,Bashtil Station Snacks,restaurant,snacks,6,12,7,55,14000.00,12000.00,2800.00,2021-04-08,2026-01-19 16:03:50.006 +0200
608,238,Bashtil Station Coffee,cafe,coffee_beverages,5,12,7,50,13500.00,11000.00,2600.00,2022-02-27,2026-01-19 16:03:50.006 +0200
609,239,Bashtil Station Phone Repair,service,mobile_repair,8,10,6,45,13000.00,9500.00,2200.00,2020-10-06,2026-01-19 16:03:50.006 +0200
610,240,Bashtil Station Pharmacy,pharmacy,medicines,12,12,7,60,15000.00,13000.00,3000.00,2018-12-03,2026-01-19 16:03:50.006 +0200
611,241,Meet Halfa Auto Service,service,auto_repair,21,10,6,135,18500.00,21500.00,4700.00,2014-11-12,2026-01-19 16:03:50.006 +0200
612,242,Meet Halfa Tyres Shop,retail,auto_parts,19,11,6,100,16000.00,16500.00,3400.00,2016-04-21,2026-01-19 16:03:50.006 +0200
613,243,Meet Halfa Fuel Snacks,restaurant,snacks,5,12,7,45,12000.00,9000.00,2300.00,2022-07-09,2026-01-19 16:03:50.006 +0200
614,244,Meet Halfa Coffee Kiosk,cafe,coffee_beverages,4,11,7,40,11000.00,8500.00,2000.00,2023-03-18,2026-01-19 16:03:50.006 +0200
615,245,Meet Halfa Grocery Express,grocery,food_items,11,14,7,100,14500.00,16000.00,3200.00,2019-05-28,2026-01-19 16:03:50.006 +0200
616,211,Oseem Night Cafe,cafe,coffee_beverages,7,16,7,85,16500.00,15500.00,4800.00,2020-08-13,2026-01-19 16:03:50.006 +0200
617,212,Oseem Late Grill,restaurant,grilled_food,20,16,7,150,17500.00,29000.00,6200.00,2015-09-06,2026-01-19 16:03:50.006 +0200
618,213,Oseem Convenience Store,grocery,food_items,9,13,7,95,14500.00,15500.00,3000.00,2021-02-22,2026-01-19 16:03:50.006 +0200
619,214,Oseem Vape Shop,retail,vape_products,4,11,6,50,13500.00,9000.00,2100.00,2023-04-02,2026-01-19 16:03:50.006 +0200
620,215,Oseem Car Wash,service,car_wash,14,12,7,140,19500.00,14000.00,4000.00,2017-07-31,2026-01-19 16:03:50.006 +0200
621,216,Manshiyet El Qanater Night Cafe,cafe,coffee_beverages,6,16,7,80,15500.00,14500.00,4700.00,2020-09-19,2026-01-19 16:03:50.006 +0200
622,217,Manshiyet El Qanater Late Grill,restaurant,grilled_food,19,16,7,145,16500.00,28000.00,6100.00,2015-11-11,2026-01-19 16:03:50.006 +0200
623,218,Manshiyet El Qanater Mini Grocery,grocery,food_items,8,13,7,95,14000.00,15000.00,3000.00,2021-03-03,2026-01-19 16:03:50.006 +0200
624,219,Manshiyet El Qanater Phone Accessories,retail,mobile_accessories,5,11,6,50,13000.00,9000.00,2100.00,2022-06-14,2026-01-19 16:03:50.006 +0200
625,220,Manshiyet El Qanater Coffee Corner,cafe,coffee_beverages,7,12,7,70,15000.00,12000.00,2900.00,2021-11-29,2026-01-19 16:03:50.006 +0200
626,221,Qalyub Night Cafe,cafe,coffee_beverages,6,16,7,85,17000.00,15500.00,4900.00,2020-10-07,2026-01-19 16:03:50.006 +0200
627,222,Qalyub Late Grill,restaurant,grilled_food,21,16,7,150,18000.00,30000.00,6400.00,2015-12-19,2026-01-19 16:03:50.006 +0200
628,223,Qalyub Mini Grocery,grocery,food_items,9,13,7,95,14500.00,15500.00,3000.00,2021-01-16,2026-01-19 16:03:50.006 +0200
629,224,Qalyub Phone Accessories,retail,mobile_accessories,5,11,6,50,13000.00,9000.00,2100.00,2022-05-21,2026-01-19 16:03:50.006 +0200
630,225,Qalyub Coffee Kiosk,cafe,coffee_beverages,4,11,7,40,11000.00,8500.00,2000.00,2023-02-08,2026-01-19 16:03:50.006 +0200
631,226,Ezbet El Nakhl Night Cafe,cafe,coffee_beverages,6,16,7,85,16500.00,15500.00,4800.00,2020-09-27,2026-01-19 16:03:50.006 +0200
632,227,Ezbet El Nakhl Late Grill,restaurant,grilled_food,20,16,7,150,17500.00,29000.00,6200.00,2015-10-23,2026-01-19 16:03:50.006 +0200
633,228,Ezbet El Nakhl Mini Grocery,grocery,food_items,9,13,7,95,14000.00,15000.00,3000.00,2021-02-11,2026-01-19 16:03:50.006 +0200
634,229,Ezbet El Nakhl Phone Accessories,retail,mobile_accessories,5,11,6,50,13000.00,9000.00,2100.00,2022-04-16,2026-01-19 16:03:50.006 +0200
635,230,Ezbet El Nakhl Coffee Corner,cafe,coffee_beverages,7,12,7,70,15000.00,12000.00,2900.00,2021-10-20,2026-01-19 16:03:50.006 +0200
636,6,Shubra Central Grocery,grocery,food_items,26,14,7,195,18500.00,36000.00,6800.00,2011-01-14,2026-01-19 16:03:50.006 +0200
637,7,Shubra Grill House,restaurant,grilled_food,29,15,7,180,19000.00,33000.00,7100.00,2010-03-22,2026-01-19 16:03:50.006 +0200
638,8,Shubra Electronics,retail,electronics,18,11,6,130,21000.00,18500.00,4100.00,2017-09-11,2026-01-19 16:03:50.006 +0200
639,9,Shubra Repair Services,service,general_repair,23,10,6,95,18500.00,16500.00,3400.00,2015-05-19,2026-01-19 16:03:50.006 +0200
640,10,Shubra Coffee Stop,cafe,coffee_beverages,14,12,7,105,19000.00,16500.00,3700.00,2019-08-07,2026-01-19 16:03:50.006 +0200
641,7,Rod El Farag Main Grocery,grocery,food_items,25,14,7,190,17500.00,35000.00,6600.00,2012-02-09,2026-01-19 16:03:50.006 +0200
642,7,Rod El Farag Grill Station,restaurant,grilled_food,27,15,7,175,18000.00,32000.00,6900.00,2010-11-15,2026-01-19 16:03:50.006 +0200
643,7,Rod El Farag Electronics Hub,retail,electronics,17,11,6,120,20000.00,18000.00,3900.00,2018-04-04,2026-01-19 16:03:50.006 +0200
644,7,Rod El Farag Repair Center,service,general_repair,22,10,6,90,17500.00,16000.00,3300.00,2016-01-28,2026-01-19 16:03:50.006 +0200
645,7,Rod El Farag Coffee Corner,cafe,coffee_beverages,13,12,7,95,18000.00,16000.00,3600.00,2019-11-03,2026-01-19 16:03:50.006 +0200
646,46,Nasr City Zone 1 Grocery,grocery,food_items,18,14,7,160,26000.00,28000.00,5400.00,2016-01-25,2026-01-19 16:03:50.006 +0200
647,47,Nasr City Zone 1 Grill,restaurant,grilled_food,20,15,7,145,28000.00,27000.00,5800.00,2015-05-11,2026-01-19 16:03:50.006 +0200
648,48,Nasr City Zone 1 Electronics,retail,electronics,13,11,6,110,30000.00,19000.00,3900.00,2020-03-08,2026-01-19 16:03:50.006 +0200
649,49,Nasr City Zone 1 Repair,service,general_repair,16,10,6,80,24000.00,15000.00,3100.00,2017-08-19,2026-01-19 16:03:50.006 +0200
650,50,Nasr City Zone 1 Coffee,cafe,coffee_beverages,8,12,7,90,27000.00,15000.00,3400.00,2021-06-04,2026-01-19 16:03:50.006 +0200
651,21,Nasr City Abbas El Akkad Grocery,grocery,food_items,17,14,7,155,30000.00,26000.00,5200.00,2017-02-03,2026-01-19 16:03:50.006 +0200
652,21,Nasr City Abbas El Akkad Grill,restaurant,grilled_food,19,15,7,140,32000.00,25000.00,5600.00,2016-09-09,2026-01-19 16:03:50.006 +0200
653,21,Nasr City Abbas El Akkad Electronics,retail,electronics,12,11,6,105,34000.00,18000.00,3800.00,2021-01-16,2026-01-19 16:03:50.006 +0200
654,21,Nasr City Abbas El Akkad Repair Center,service,general_repair,15,10,6,75,28000.00,14500.00,3000.00,2018-04-27,2026-01-19 16:03:50.006 +0200
655,21,Nasr City Abbas El Akkad Coffee,cafe,coffee_beverages,7,12,7,85,31000.00,15000.00,3300.00,2022-05-19,2026-01-19 16:03:50.006 +0200
656,22,Nasr City Makram Ebeid Grocery,grocery,food_items,16,14,7,150,29000.00,25000.00,5100.00,2018-06-11,2026-01-19 16:03:50.006 +0200
657,22,Nasr City Makram Ebeid Grill,restaurant,grilled_food,18,15,7,135,31000.00,24000.00,5500.00,2017-11-23,2026-01-19 16:03:50.006 +0200
658,22,Nasr City Makram Ebeid Electronics,retail,electronics,11,11,6,100,33000.00,17000.00,3700.00,2021-09-14,2026-01-19 16:03:50.006 +0200
659,22,Nasr City Makram Ebeid Repair Hub,service,general_repair,14,10,6,70,27000.00,14000.00,2900.00,2018-08-05,2026-01-19 16:03:50.006 +0200
660,22,Nasr City Makram Ebeid Coffee,cafe,coffee_beverages,6,12,7,80,30000.00,14500.00,3200.00,2022-03-07,2026-01-19 16:03:50.006 +0200
661,340,Nasr City Stadium Grocery,grocery,food_items,15,14,7,145,27000.00,24000.00,5000.00,2019-01-09,2026-01-19 16:03:50.006 +0200
662,340,Nasr City Stadium Grill,restaurant,grilled_food,17,15,7,130,29000.00,23000.00,5400.00,2018-07-02,2026-01-19 16:03:50.006 +0200
663,340,Nasr City Stadium Electronics,retail,electronics,10,11,6,95,31000.00,16000.00,3600.00,2022-02-18,2026-01-19 16:03:50.006 +0200
664,340,Nasr City Stadium Repair,service,general_repair,13,10,6,65,25000.00,13500.00,2800.00,2019-10-12,2026-01-19 16:03:50.006 +0200
665,340,Nasr City Stadium Coffee,cafe,coffee_beverages,5,12,7,75,28000.00,14000.00,3100.00,2023-01-21,2026-01-19 16:03:50.006 +0200
666,7,Rod El Farag Station Grocery,grocery,food_items,15,13,7,115,15500.00,17000.00,3300.00,2019-05-14,2026-01-19 16:03:50.006 +0200
667,7,Rod El Farag Station Snacks,restaurant,snacks,7,12,7,60,14500.00,12500.00,2900.00,2021-06-30,2026-01-19 16:03:50.006 +0200
668,7,Rod El Farag Station Coffee,cafe,coffee_beverages,6,12,7,55,14000.00,11500.00,2700.00,2022-11-08,2026-01-19 16:03:50.006 +0200
669,7,Rod El Farag Station Phone Repair,service,mobile_repair,9,10,6,50,13500.00,10000.00,2300.00,2020-04-15,2026-01-19 16:03:50.006 +0200
670,7,Rod El Farag Station Pharmacy,pharmacy,medicines,13,12,7,65,15500.00,13500.00,3100.00,2018-08-12,2026-01-19 16:03:50.006 +0200
671,336,Nasr City Zone 1 Grocery ,grocery,food_items,18,14,7,160,26000.00,28000.00,5400.00,2016-01-25,2026-01-19 16:03:50.006 +0200
672,337,Nasr City Auto Service,service,auto_repair,22,10,6,150,29000.00,23000.00,5000.00,2014-10-18,2026-01-19 16:03:50.006 +0200
673,338,Nasr City Tyres Shop,retail,auto_parts,20,11,6,110,27000.00,18000.00,3600.00,2016-03-05,2026-01-19 16:03:50.006 +0200
674,339,Nasr City Fuel Snacks,restaurant,snacks,6,12,7,55,25000.00,12000.00,2900.00,2022-08-09,2026-01-19 16:03:50.006 +0200
675,340,Nasr City Coffee Kiosk,cafe,coffee_beverages,5,11,7,50,24000.00,10000.00,2400.00,2023-04-13,2026-01-19 16:03:50.006 +0200
676,6,Shubra Night Cafe,cafe,coffee_beverages,8,16,7,95,18500.00,17000.00,5200.00,2020-10-03,2026-01-19 16:03:50.006 +0200
677,7,Shubra Late Grill,restaurant,grilled_food,22,16,7,165,19500.00,31000.00,6600.00,2015-09-27,2026-01-19 16:03:50.006 +0200
678,8,Shubra Mini Grocery,grocery,food_items,10,13,7,105,16000.00,17000.00,3300.00,2021-01-05,2026-01-19 16:03:50.006 +0200
679,9,Shubra Phone Accessories,retail,mobile_accessories,6,11,6,55,15000.00,9500.00,2200.00,2022-05-16,2026-01-19 16:03:50.006 +0200
680,10,Shubra Coffee Kiosk,cafe,coffee_beverages,5,11,7,45,14500.00,9000.00,2100.00,2023-03-19,2026-01-19 16:03:50.006 +0200
681,7,Rod El Farag Night Cafe,cafe,coffee_beverages,7,16,7,90,17500.00,16000.00,5000.00,2020-08-25,2026-01-19 16:03:50.006 +0200
682,7,Rod El Farag Late Grill,restaurant,grilled_food,21,16,7,155,18500.00,30000.00,6400.00,2015-11-06,2026-01-19 16:03:50.006 +0200
683,7,Rod El Farag Mini Grocery,grocery,food_items,9,13,7,95,15000.00,15500.00,3000.00,2021-02-13,2026-01-19 16:03:50.006 +0200
684,7,Rod El Farag Phone Accessories,retail,mobile_accessories,5,11,6,50,14000.00,9000.00,2100.00,2022-04-27,2026-01-19 16:03:50.006 +0200
685,7,Rod El Farag Coffee Kiosk,cafe,coffee_beverages,4,11,7,40,13500.00,8500.00,2000.00,2023-01-29,2026-01-19 16:03:50.006 +0200
686,21,Nasr City Night Cafe,cafe,coffee_beverages,7,16,7,95,28000.00,16500.00,5200.00,2020-10-29,2026-01-19 16:03:50.006 +0200
687,22,Nasr City Late Grill,restaurant,grilled_food,21,16,7,165,30000.00,31000.00,6600.00,2015-11-22,2026-01-19 16:03:50.006 +0200
688,23,Nasr City Mini Grocery,grocery,food_items,9,13,7,100,26000.00,16000.00,3200.00,2021-02-04,2026-01-19 16:03:50.006 +0200
689,24,Nasr City Phone Accessories,retail,mobile_accessories,5,11,6,55,24000.00,9500.00,2200.00,2022-05-30,2026-01-19 16:03:50.006 +0200
690,25,Nasr City Coffee Kiosk,cafe,coffee_beverages,4,11,7,45,23000.00,9000.00,2100.00,2023-03-11,2026-01-19 16:03:50.006 +0200
691,6,Shubra Auto Service,service,auto_repair,24,10,6,150,20000.00,23000.00,4900.00,2013-10-08,2026-01-19 16:03:50.006 +0200
692,7,Shubra Tyres Shop,retail,auto_parts,22,11,6,115,19000.00,18000.00,3700.00,2015-02-16,2026-01-19 16:03:50.006 +0200
693,8,Shubra Fuel Snacks,restaurant,snacks,6,12,7,55,17500.00,12000.00,2900.00,2022-07-18,2026-01-19 16:03:50.006 +0200
694,9,Shubra Grocery Express,grocery,food_items,12,14,7,110,16500.00,17500.00,3500.00,2019-01-29,2026-01-19 16:03:50.006 +0200
695,10,Shubra Coffee Express,cafe,coffee_beverages,8,12,7,75,17000.00,14500.00,3300.00,2021-08-13,2026-01-19 16:03:50.006 +0200
696,7,Rod El Farag Auto Service,service,auto_repair,23,10,6,145,19000.00,22000.00,4800.00,2013-09-16,2026-01-19 16:03:50.006 +0200
697,7,Rod El Farag Tyres Shop,retail,auto_parts,21,11,6,110,18000.00,17500.00,3600.00,2015-06-24,2026-01-19 16:03:50.006 +0200
698,7,Rod El Farag Fuel Snacks,restaurant,snacks,6,12,7,55,16500.00,12000.00,2900.00,2022-08-03,2026-01-19 16:03:50.006 +0200
699,7,Rod El Farag Grocery Express,grocery,food_items,12,14,7,110,15500.00,17000.00,3400.00,2019-02-11,2026-01-19 16:03:50.006 +0200
700,7,Rod El Farag Coffee Express,cafe,coffee_beverages,8,12,7,75,16000.00,14500.00,3300.00,2021-09-04,2026-01-19 16:03:50.006 +0200
701,33,Ain Shams Central Grocery,grocery,food_items,27,14,7,200,17000.00,37000.00,6900.00,2011-01-10,2026-01-19 16:03:50.006 +0200
702,33,Ain Shams Grill House,restaurant,grilled_food,29,15,7,185,17500.00,34000.00,7200.00,2010-02-18,2026-01-19 16:03:50.006 +0200
703,34,Ain Shams Electronics,retail,electronics,18,11,6,140,19500.00,19000.00,4200.00,2017-08-21,2026-01-19 16:03:50.006 +0200
704,34,Ain Shams Repair Services,service,general_repair,23,10,6,105,17500.00,17000.00,3500.00,2015-04-09,2026-01-19 16:03:50.006 +0200
705,35,Ain Shams Coffee Stop,cafe,coffee_beverages,14,12,7,115,18000.00,17000.00,3800.00,2019-09-03,2026-01-19 16:03:50.006 +0200
706,31,El Matareya Main Grocery,grocery,food_items,26,14,7,195,16500.00,36000.00,6800.00,2012-03-14,2026-01-19 16:03:50.006 +0200
707,32,El Matareya Grill Station,restaurant,grilled_food,28,15,7,180,17000.00,33000.00,7100.00,2010-10-05,2026-01-19 16:03:50.006 +0200
708,31,El Matareya Electronics Hub,retail,electronics,17,11,6,135,19000.00,18500.00,4100.00,2018-05-27,2026-01-19 16:03:50.006 +0200
709,32,El Matareya Repair Center,service,general_repair,22,10,6,100,17000.00,16500.00,3400.00,2016-01-16,2026-01-19 16:03:50.006 +0200
710,31,El Matareya Coffee Corner,cafe,coffee_beverages,13,12,7,110,17500.00,16500.00,3700.00,2019-12-08,2026-01-19 16:03:50.006 +0200
711,33,Ain Shams University Grocery,grocery,food_items,15,14,7,150,21000.00,25000.00,5200.00,2016-02-11,2026-01-19 16:03:50.006 +0200
712,33,Ain Shams University Grill,restaurant,fast_food,12,15,7,120,22000.00,24000.00,5600.00,2017-10-07,2026-01-19 16:03:50.006 +0200
713,33,Ain Shams University Electronics,retail,electronics,10,11,6,100,24000.00,17000.00,3800.00,2020-04-22,2026-01-19 16:03:50.006 +0200
714,33,Ain Shams University Repair,service,general_repair,14,10,6,75,20000.00,14500.00,3100.00,2018-06-30,2026-01-19 16:03:50.006 +0200
715,33,Ain Shams University Coffee,cafe,coffee_beverages,8,12,7,90,23000.00,15000.00,3400.00,2021-11-19,2026-01-19 16:03:50.006 +0200
716,26,Heliopolis Fringe Grocery,grocery,food_items,19,14,7,165,26000.00,28000.00,5400.00,2016-04-03,2026-01-19 16:03:50.006 +0200
717,27,Heliopolis Fringe Grill,restaurant,grilled_food,21,15,7,150,28000.00,27000.00,5800.00,2015-09-12,2026-01-19 16:03:50.006 +0200
718,28,Heliopolis Fringe Electronics,retail,electronics,13,11,6,115,30000.00,19000.00,3900.00,2020-02-08,2026-01-19 16:03:50.006 +0200
719,29,Heliopolis Fringe Repair Hub,service,general_repair,16,10,6,85,24000.00,15000.00,3100.00,2017-07-26,2026-01-19 16:03:50.006 +0200
720,30,Heliopolis Fringe Coffee,cafe,coffee_beverages,9,12,7,95,27000.00,15000.00,3400.00,2022-01-14,2026-01-19 16:03:50.006 +0200
721,337,Nasr City East Grocery,grocery,food_items,18,14,7,160,29000.00,26000.00,5200.00,2017-03-21,2026-01-19 16:03:50.006 +0200
722,337,Nasr City East Grill,restaurant,grilled_food,20,15,7,145,31000.00,25000.00,5600.00,2016-11-09,2026-01-19 16:03:50.006 +0200
723,337,Nasr City East Electronics,retail,electronics,12,11,6,110,33000.00,18000.00,3800.00,2021-05-18,2026-01-19 16:03:50.006 +0200
724,337,Nasr City East Repair Center,service,general_repair,15,10,6,80,27000.00,14500.00,3000.00,2018-08-04,2026-01-19 16:03:50.006 +0200
725,337,Nasr City East Coffee Stop,cafe,coffee_beverages,7,12,7,90,30000.00,15000.00,3300.00,2022-06-02,2026-01-19 16:03:50.006 +0200
726,33,Ain Shams Market Fruits,retail,fruits_vegetables,23,13,7,140,16500.00,19000.00,3800.00,2014-05-17,2026-01-19 16:03:50.006 +0200
727,33,Ain Shams Market Meat,retail,meat_products,30,12,7,100,15500.00,20500.00,4000.00,2010-12-02,2026-01-19 16:03:50.006 +0200
728,33,Ain Shams Auto Service,service,auto_repair,25,10,6,150,20000.00,23000.00,4900.00,2013-09-28,2026-01-19 16:03:50.006 +0200
729,33,Ain Shams Mini Cafe,cafe,coffee_beverages,7,11,7,60,14500.00,11000.00,2600.00,2020-08-15,2026-01-19 16:03:50.006 +0200
730,33,Ain Shams Grocery Express,grocery,food_items,13,14,7,110,16000.00,17500.00,3500.00,2019-01-31,2026-01-19 16:03:50.006 +0200
731,31,El Matareya Market Fruits,retail,fruits_vegetables,22,13,7,135,16000.00,18500.00,3700.00,2014-03-09,2026-01-19 16:03:50.006 +0200
732,31,El Matareya Market Meat,retail,meat_products,29,12,7,95,15000.00,20000.00,3900.00,2011-05-27,2026-01-19 16:03:50.006 +0200
733,31,El Matareya Auto Service,service,auto_repair,24,10,6,145,19500.00,22500.00,4800.00,2013-11-13,2026-01-19 16:03:50.006 +0200
734,31,El Matareya Mini Cafe,cafe,coffee_beverages,6,11,7,55,14000.00,10500.00,2400.00,2020-09-24,2026-01-19 16:03:50.006 +0200
735,31,El Matareya Grocery Express,grocery,food_items,12,14,7,105,15500.00,17000.00,3400.00,2019-02-19,2026-01-19 16:03:50.006 +0200
